DesignInFile,mainFeature,targetLibrary,techFeature,techSubFeature,process,VTfeature,techModel,thresModel,voltage,temperature,period,mapped.area-Number of ports,mapped.area-Number of cells,mapped.area-Number of combinational cells,mapped.area-Number of sequential cells,mapped.area-Number of macros/black boxes,mapped.area-Number of buf/inv,mapped.area-Number of references,mapped.area-Combinational area,mapped.area-Buf/Inv area,mapped.area-Noncombinational area,mapped.area-Macro/Black Box area,mapped.area-Net Interconnect area,mapped.area-Total cell area,mapped.area-Total area,mapped.power-Cell Internal Power,mapped.power-Net Switching Power,mapped.power-Total Dynamic Power,mapped.power-Total,mapped.power-Cell Leakage Power,mapped.power-io_pad,mapped.power-memory,mapped.power-black_box,mapped.power-clock_network,mapped.power-register,mapped.power-sequential,mapped.power-combinational,mapped.timing-data arrival time,mapped.timing-data required time,mapped.timing-slack
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_223012,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,14518,11547,2960,0,1536,43,5371.967980,310.071993,4641.279879,0.000000,,10013.247858,,15.5664,579.0042,16.1454,16.1532,8.0049,0.0000,0.0000,0.0000,0.0000,15.1524,0.0000,1.0008,-0.75,0.79,0.03
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_210042,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1124,9479,7281,2185,0,886,37,3580.429985,190.119996,3426.079910,0.000000,,7006.509896,,11.4499,499.4268,11.9493,11.9549,5.6738,0.0000,0.0000,0.0000,0.0000,11.1014,0.0000,0.8536,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_194952,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1047,3027,2703,313,0,551,32,1151.303995,120.931998,490.783987,0.000000,,1642.087982,,1.7245,108.6467,1.8331,1.8344,1.3358,0.0000,0.0000,0.0000,0.0000,1.6140,0.0000,0.2205,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_225611,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,980,12258,10098,2150,0,1381,48,4602.863982,291.451994,3371.297912,0.000000,,7974.161894,,11.3952,317.1493,11.7124,11.7186,6.3448,0.0000,0.0000,0.0000,0.0000,11.0855,0.0000,0.6331,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_161341,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1122,13257,10599,2645,0,1427,41,4943.217981,294.587993,4147.359892,0.000000,,9090.577873,,13.9955,561.4044,14.5569,14.5640,7.1967,0.0000,0.0000,0.0000,0.0000,13.6000,0.0000,0.9640,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_201200,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1124,5523,4378,1133,0,642,34,2040.653996,129.359997,1776.543954,0.000000,,3817.197950,,5.9572,354.6673,6.3118,6.3150,3.1437,0.0000,0.0000,0.0000,0.0000,5.7324,0.0000,0.5826,-0.77,0.79,0.02
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_065812,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1122,4579,3645,922,0,560,37,1752.827993,111.817997,1445.695962,0.000000,,3198.523955,,4.9076,344.8326,5.2524,5.2549,2.5458,0.0000,0.0000,0.0000,0.0000,4.7149,0.0000,0.5400,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_215400,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,992,10721,8265,2447,0,914,38,3977.329977,183.749996,3836.895900,0.000000,,7814.225876,,12.7048,498.9708,13.2038,13.2100,6.3307,0.0000,0.0000,0.0000,0.0000,12.3572,0.0000,0.8528,-0.65,0.79,0.14
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_135357,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1120,3632,3054,566,0,432,36,1422.959992,86.043998,887.487977,0.000000,,2310.447969,,3.2188,276.7621,3.4955,3.4975,2.0168,0.0000,0.0000,0.0000,0.0000,2.9768,0.0000,0.5208,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_200620,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,923,5128,3996,1123,0,552,35,1849.161993,111.229997,1760.863954,0.000000,,3610.025947,,5.9170,364.5085,6.2815,6.2844,2.9809,0.0000,0.0000,0.0000,0.0000,5.6841,0.0000,0.6003,-0.76,0.79,0.03
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_132032,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1189,4547,3701,832,0,850,35,1676.093997,181.691996,1304.575966,0.000000,,2980.669963,,4.4652,343.5412,4.8087,4.8112,2.4870,0.0000,0.0000,0.0000,0.0000,4.2526,0.0000,0.5586,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_231805,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1122,13722,11011,2698,0,1576,43,5078.359980,311.247992,4230.463889,0.000000,,9308.823870,,14.2536,567.7695,14.8213,14.8286,7.4031,0.0000,0.0000,0.0000,0.0000,13.8725,0.0000,0.9561,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_070949,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,990,6121,4640,1472,0,589,39,2268.307995,119.265997,2308.095940,0.000000,,4576.403935,,7.6844,412.0514,8.0964,8.1002,3.7947,0.0000,0.0000,0.0000,0.0000,7.4238,0.0000,0.6764,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_121428,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,925,6049,4562,1479,0,623,27,2163.741990,126.615997,2319.071939,0.000000,,4482.813930,,7.5963,374.5070,7.9708,7.9746,3.7655,0.0000,0.0000,0.0000,0.0000,7.3648,0.0000,0.6098,-0.63,0.79,0.16
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_095356,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1122,9366,7416,1937,0,799,40,3590.033980,158.759996,3037.215921,0.000000,,6627.249900,,10.2497,465.4663,10.7152,10.7202,5.1715,0.0000,0.0000,0.0000,0.0000,9.9480,0.0000,0.7723,-0.79,0.79,0.00
Router_Hw_Router_Hw_190402_221437,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,2434,7918,6642,1216,0,722,61,3291.917995,141.511996,1906.687950,0.000000,,5198.605945,,6.4510,421.5983,6.8726,6.8771,4.4478,0.0000,0.0000,0.0000,0.0000,6.1470,0.0000,0.7300,-0.41,0.79,0.38
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_101028,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,10665,8167,2487,0,706,41,4089.147982,142.197997,3899.615898,0.000000,,7988.763880,,13.0208,531.5149,13.5523,13.5586,6.3594,0.0000,0.0000,0.0000,0.0000,12.6559,0.0000,0.9027,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_081327,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,986,4083,3300,773,0,292,39,1622.879987,58.113999,1212.063968,0.000000,,2834.943956,,4.2909,297.6280,4.5885,4.5909,2.3455,0.0000,0.0000,0.0000,0.0000,4.0414,0.0000,0.5494,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_145712,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1191,9484,7336,2134,0,915,40,3585.035987,195.999996,3346.111912,0.000000,,6931.147900,,11.1947,507.9356,11.7027,11.7082,5.6120,0.0000,0.0000,0.0000,0.0000,10.8396,0.0000,0.8687,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_114724,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,986,2471,2037,423,0,443,29,974.021993,100.351998,663.263983,0.000000,,1637.285976,,2.4714,258.0705,2.7294,2.7309,1.4641,0.0000,0.0000,0.0000,0.0000,2.2255,0.0000,0.5054,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_052908,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,856,14686,11614,3065,0,1278,46,5454.777979,253.329994,4805.919874,0.000000,,10260.697854,,16.1112,578.1613,16.6894,16.6974,8.1693,0.0000,0.0000,0.0000,0.0000,15.6926,0.0000,1.0048,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_005743,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,990,5084,3755,1318,0,540,35,1874.054000,109.465997,2066.623946,0.000000,,3940.677946,,6.8605,385.5178,7.2460,7.2493,3.2682,0.0000,0.0000,0.0000,0.0000,6.6288,0.0000,0.6205,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_184747,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,4606,3599,995,0,487,31,1682.463996,98.195998,1560.159959,0.000000,,3242.623955,,5.2263,342.0638,5.5683,5.5710,2.6610,0.0000,0.0000,0.0000,0.0000,5.0210,0.0000,0.5499,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_184916,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1124,4807,3799,995,0,551,31,1744.399994,110.739997,1560.159959,0.000000,,3304.559954,,5.2488,358.3700,5.6071,5.6098,2.7128,0.0000,0.0000,0.0000,0.0000,5.0215,0.0000,0.5883,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_011717,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1181,3711,3321,376,0,698,38,1410.415995,162.581998,589.567985,0.000000,,1999.983980,,2.0735,120.5154,2.1940,2.1956,1.5773,0.0000,0.0000,0.0000,0.0000,1.9387,0.0000,0.2569,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_224629,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1059,16219,12721,3486,0,1717,43,5942.915977,353.681992,5466.047857,0.000000,,11408.963834,,18.1758,629.6696,18.8055,18.8147,9.3129,0.0000,0.0000,0.0000,0.0000,17.7140,0.0000,1.1006,-0.76,0.79,0.02
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_185948,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,925,6193,4669,1516,0,633,30,2224.305991,128.379997,2377.087938,0.000000,,4601.393928,,7.7891,376.3779,8.1655,8.1693,3.8521,0.0000,0.0000,0.0000,0.0000,7.5556,0.0000,0.6137,-0.62,0.79,0.17
Router_Hw_Router_Hw_190402_220609,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1074,6941,6121,797,0,700,44,2906.092012,138.081996,1250.087968,0.000000,,4156.179980,,4.2866,224.1387,4.5107,4.5138,3.1000,0.0000,0.0000,0.0000,0.0000,4.1078,0.0000,0.4060,-0.75,0.79,0.04
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_003621,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1047,2302,2071,221,0,331,30,952.951995,78.105999,346.527991,0.000000,,1299.479986,,1.2399,89.1308,1.3290,1.3299,963.3972,0.0000,0.0000,0.0000,0.0000,1.1395,0.0000,0.1905,-0.76,0.79,0.03
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_072644,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1114,4217,3724,481,0,694,41,1602.887994,155.917997,754.207980,0.000000,,2357.095974,,2.6151,130.6387,2.7458,2.7476,1.8464,0.0000,0.0000,0.0000,0.0000,2.4801,0.0000,0.2675,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_082532,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,990,6244,4904,1329,0,590,40,2269.483990,118.481997,2083.871946,0.000000,,4353.355936,,6.9899,384.9355,7.3749,7.3784,3.5365,0.0000,0.0000,0.0000,0.0000,6.7430,0.0000,0.6354,-0.77,0.79,0.02
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_044043,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1191,15205,12126,3065,0,1622,47,5651.953981,333.493992,4805.919874,0.000000,,10457.873855,,16.1276,586.7423,16.7143,16.7226,8.4219,0.0000,0.0000,0.0000,0.0000,15.6934,0.0000,1.0292,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_041113,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1047,12858,10617,2231,0,1437,53,4867.169980,305.073993,3498.697909,0.000000,,8365.867888,,11.8189,316.8612,12.1357,12.1422,6.6389,0.0000,0.0000,0.0000,0.0000,11.5027,0.0000,0.6395,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_103950,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1053,14163,11434,2718,0,1379,45,5345.605979,277.731993,4261.823889,0.000000,,9607.429867,,14.5418,528.3656,15.0702,15.0777,7.7795,0.0000,0.0000,0.0000,0.0000,14.0696,0.0000,1.0081,-0.78,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_132547,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1124,5336,4235,1088,0,810,32,1925.111995,174.145997,1705.983955,0.000000,,3631.095951,,5.7420,368.1738,6.1102,6.1133,3.0624,0.0000,0.0000,0.0000,0.0000,5.5020,0.0000,0.6113,-0.76,0.79,0.03
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_152639,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,856,8701,6820,1874,0,918,38,3246.249989,183.161995,2938.431923,0.000000,,6184.681912,,9.8478,433.2190,10.2810,10.2859,4.9819,0.0000,0.0000,0.0000,0.0000,9.5526,0.0000,0.7333,-0.76,0.79,0.03
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_042847,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1122,14176,11360,2803,0,1666,44,5252.995987,341.431992,4395.103885,0.000000,,9648.099872,,14.8208,573.0911,15.3939,15.4015,7.7480,0.0000,0.0000,0.0000,0.0000,14.4129,0.0000,0.9886,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_105651,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,923,15711,12429,3274,0,1545,44,5843.347985,305.563992,5133.631866,0.000000,,10976.979851,,17.2135,608.8085,17.8223,17.8309,8.8158,0.0000,0.0000,0.0000,0.0000,16.7707,0.0000,1.0602,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_233051,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,923,14398,11165,3224,0,1114,42,5401.857977,221.969994,5055.329868,0.000000,,10457.187845,,16.8986,623.4745,17.5221,17.5303,8.3964,0.0000,0.0000,0.0000,0.0000,16.4588,0.0000,1.0716,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_000947,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,923,4562,3516,1037,0,587,33,1672.957997,124.067997,1626.015957,0.000000,,3298.973954,,5.4504,337.8460,5.7883,5.7910,2.6999,0.0000,0.0000,0.0000,0.0000,5.2355,0.0000,0.5555,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_181625,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1124,4855,3589,1254,0,489,29,1856.315998,105.643998,1966.271949,0.000000,,3822.587947,,6.5433,382.7019,6.9260,6.9292,3.1856,0.0000,0.0000,0.0000,0.0000,6.3005,0.0000,0.6286,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_221821,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,988,13507,10799,2698,0,1582,44,5012.797984,318.989992,4230.463889,0.000000,,9243.261873,,14.2661,560.7400,14.8269,14.8342,7.4706,0.0000,0.0000,0.0000,0.0000,13.8724,0.0000,0.9618,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_041743,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1053,13093,10556,2525,0,1322,47,4966.345972,272.929994,3959.199896,0.000000,,8925.545869,,13.5147,498.3413,14.0131,14.0201,7.2322,0.0000,0.0000,0.0000,0.0000,13.0737,0.0000,0.9464,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_120250,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,4579,3611,957,0,591,31,1661.491994,124.851997,1500.575961,0.000000,,3162.067955,,5.0534,348.5653,5.4020,5.4046,2.6276,0.0000,0.0000,0.0000,0.0000,4.8249,0.0000,0.5798,-0.69,0.79,0.10
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_011705,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1047,3574,3188,376,0,566,38,1371.803995,124.165998,589.567985,0.000000,,1961.371980,,2.0602,114.1517,2.1744,2.1759,1.5322,0.0000,0.0000,0.0000,0.0000,1.9387,0.0000,0.2372,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_000316,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,854,3595,2813,775,0,610,32,1328.683997,121.617997,1215.199968,0.000000,,2543.883966,,4.1367,320.9052,4.4576,4.4597,2.0683,0.0000,0.0000,0.0000,0.0000,3.9562,0.0000,0.5034,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_000521,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,988,3947,3144,793,0,627,32,1454.711996,131.417997,1243.423967,0.000000,,2698.135964,,4.2341,325.9637,4.5600,4.5622,2.2071,0.0000,0.0000,0.0000,0.0000,4.0487,0.0000,0.5135,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_192831,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,990,5279,4147,1123,0,630,33,1938.439995,126.517997,1760.863954,0.000000,,3699.303949,,5.9026,359.1268,6.2617,6.2648,3.0881,0.0000,0.0000,0.0000,0.0000,5.6808,0.0000,0.5841,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_151915,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1187,7385,6025,1346,0,591,39,2878.945980,117.305997,2110.527945,0.000000,,4989.473925,,7.3274,376.9788,7.7043,7.7083,4.0236,0.0000,0.0000,0.0000,0.0000,6.9976,0.0000,0.7107,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190402_220452,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1106,1182,1062,48,0,348,45,535.079999,80.751999,75.263998,0.000000,,610.343997,,320.0289,54.7107,374.7396,0.3752,473.3360,0.0000,0.0000,0.0000,0.0000,0.2475,0.0000,0.1277,-0.07,0.79,0.72
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_174450,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1047,2082,1892,180,0,332,28,870.631995,78.007999,282.239993,0.000000,,1152.871987,,1.0276,86.1138,1.1137,1.1146,856.9802,0.0000,0.0000,0.0000,0.0000,0.9282,0.0000,0.1863,-0.69,0.79,0.10
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_123825,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1189,3541,2829,698,0,511,31,1350.929995,102.409997,1094.463971,0.000000,,2445.393967,,3.7435,326.2167,4.0697,4.0717,1.9804,0.0000,0.0000,0.0000,0.0000,3.5613,0.0000,0.5103,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_131144,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1053,3567,2991,566,0,432,34,1406.103992,86.239998,887.487977,0.000000,,2293.591969,,3.2196,274.3925,3.4940,3.4960,2.0091,0.0000,0.0000,0.0000,0.0000,2.9767,0.0000,0.5193,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_033441,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,988,8338,6576,1752,0,705,38,3187.057984,140.629997,2747.135928,0.000000,,5934.193912,,9.2731,435.6825,9.7088,9.7133,4.6453,0.0000,0.0000,0.0000,0.0000,8.9935,0.0000,0.7198,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_130613,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1181,3319,3009,296,0,690,32,1259.201995,160.915998,464.127988,0.000000,,1723.329983,,1.6563,113.0542,1.7693,1.7707,1.3760,0.0000,0.0000,0.0000,0.0000,1.5264,0.0000,0.2443,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_115659,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1122,3756,3048,695,0,746,30,1360.239995,160.915997,1089.759971,0.000000,,2449.999967,,3.7564,339.3979,4.0958,4.0979,2.0443,0.0000,0.0000,0.0000,0.0000,3.5455,0.0000,0.5524,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_133512,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,925,6721,5102,1610,0,760,30,2374.735988,159.739997,2524.479934,0.000000,,4899.215922,,8.3153,409.4418,8.7248,8.7289,4.1204,0.0000,0.0000,0.0000,0.0000,8.0424,0.0000,0.6864,-0.63,0.79,0.16
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_125433,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,992,5971,4484,1476,0,687,28,2120.131991,139.159997,2314.367939,0.000000,,4434.499931,,7.5847,381.2498,7.9659,7.9696,3.7065,0.0000,0.0000,0.0000,0.0000,7.3497,0.0000,0.6200,-0.63,0.79,0.16
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_205806,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,990,9342,7147,2185,0,813,37,3522.315987,169.343996,3426.079910,0.000000,,6948.395898,,11.4333,489.9609,11.9232,11.9288,5.6239,0.0000,0.0000,0.0000,0.0000,11.0982,0.0000,0.8306,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_220932,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,986,12646,10208,2428,0,1293,43,4771.521979,261.169994,3807.103900,0.000000,,8578.625879,,13.0128,490.2076,13.5030,13.5098,7.0159,0.0000,0.0000,0.0000,0.0000,12.5748,0.0000,0.9350,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_010420,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,925,6347,4767,1571,0,685,33,2274.285992,138.571997,2463.327936,0.000000,,4737.613927,,8.0761,383.2758,8.4594,8.4633,3.9267,0.0000,0.0000,0.0000,0.0000,7.8383,0.0000,0.6251,-0.62,0.79,0.17
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_190923,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1047,3300,2967,323,0,570,33,1269.785995,125.341998,506.463987,0.000000,,1776.249982,,1.7880,111.4553,1.8994,1.9008,1.3976,0.0000,0.0000,0.0000,0.0000,1.6656,0.0000,0.2352,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_000053,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1120,3318,2790,515,0,470,34,1281.643990,105.545998,807.519979,0.000000,,2089.163969,,2.9691,283.1992,3.2523,3.2541,1.8166,0.0000,0.0000,0.0000,0.0000,2.7120,0.0000,0.5421,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_142345,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,980,6470,5384,1076,0,604,40,2523.205983,137.787998,1687.167956,0.000000,,4210.373939,,5.7478,191.5820,5.9394,5.9425,3.2049,0.0000,0.0000,0.0000,0.0000,5.5483,0.0000,0.3942,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_223640,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,990,14781,11547,3224,0,1496,42,5491.037986,303.407993,5055.329868,0.000000,,10546.367854,,16.9108,633.0083,17.5438,17.5523,8.5923,0.0000,0.0000,0.0000,0.0000,16.4573,0.0000,1.0950,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_221530,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,921,13111,10404,2698,0,1259,43,4919.207975,255.485994,4230.463889,0.000000,,9149.671864,,14.2594,550.6818,14.8101,14.8172,7.2648,0.0000,0.0000,0.0000,0.0000,13.8717,0.0000,0.9455,-0.79,0.79,0.00
